image_path,split
Colon/fold1_00001827.png,train
Colon/fold1_00001828.png,train
Colon/fold1_00001829.png,train
Colon/fold1_00001830.png,train
Colon/fold1_00001831.png,train
Colon/fold1_00001832.png,train
Colon/fold1_00001833.png,train
Colon/fold1_00001834.png,train
Colon/fold1_00001835.png,train
Colon/fold1_00001836.png,train
Colon/fold1_00001837.png,train
Colon/fold1_00001838.png,train
Colon/fold1_00001839.png,train
Colon/fold1_00001840.png,train
Colon/fold1_00001841.png,train
Colon/fold1_00001842.png,train
Colon/fold1_00001843.png,train
Colon/fold1_00001844.png,train
Colon/fold1_00001845.png,train
Colon/fold1_00001846.png,train
Colon/fold1_00001847.png,train
Colon/fold1_00001848.png,train
Colon/fold1_00001849.png,train
Colon/fold1_00001850.png,train
Colon/fold1_00001851.png,train
Colon/fold1_00001852.png,train
Colon/fold1_00001853.png,train
Colon/fold1_00001854.png,train
Colon/fold1_00001855.png,train
Colon/fold1_00001856.png,train
Colon/fold1_00001857.png,train
Colon/fold1_00001858.png,train
Colon/fold1_00001859.png,train
Colon/fold1_00001860.png,train
Colon/fold1_00001861.png,train
Colon/fold1_00001862.png,train
Colon/fold1_00001863.png,train
Colon/fold1_00001864.png,train
Colon/fold1_00001865.png,train
Colon/fold1_00001866.png,train
Colon/fold1_00001867.png,train
Colon/fold1_00001868.png,train
Colon/fold1_00001869.png,train
Colon/fold1_00001870.png,train
Colon/fold1_00001871.png,train
Colon/fold1_00001872.png,train
Colon/fold1_00001873.png,train
Colon/fold1_00001874.png,train
Colon/fold1_00001875.png,train
Colon/fold1_00001876.png,train
Colon/fold1_00001877.png,train
Colon/fold1_00001878.png,train
Colon/fold1_00001879.png,train
Colon/fold1_00001880.png,train
Colon/fold1_00001881.png,train
Colon/fold1_00001882.png,train
Colon/fold1_00001883.png,train
Colon/fold1_00001884.png,train
Colon/fold1_00001885.png,train
Colon/fold1_00001886.png,train
Colon/fold1_00001887.png,train
Colon/fold1_00001888.png,train
Colon/fold1_00001889.png,train
Colon/fold1_00001890.png,train
Colon/fold1_00001892.png,train
Colon/fold1_00001893.png,train
Colon/fold1_00001894.png,train
Colon/fold1_00001895.png,train
Colon/fold1_00001896.png,train
Colon/fold1_00001897.png,train
Colon/fold1_00001898.png,train
Colon/fold1_00001899.png,train
Colon/fold1_00001900.png,train
Colon/fold1_00001901.png,train
Colon/fold1_00001902.png,train
Colon/fold1_00001903.png,train
Colon/fold1_00001904.png,train
Colon/fold1_00001905.png,train
Colon/fold1_00001906.png,train
Colon/fold1_00001907.png,train
Colon/fold1_00001908.png,train
Colon/fold1_00001909.png,train
Colon/fold1_00001910.png,train
Colon/fold1_00001911.png,train
Colon/fold1_00001912.png,train
Colon/fold1_00001913.png,train
Colon/fold1_00001914.png,train
Colon/fold1_00001915.png,train
Colon/fold1_00001916.png,train
Colon/fold1_00001917.png,train
Colon/fold1_00001918.png,train
Colon/fold1_00001919.png,train
Colon/fold1_00001920.png,train
Colon/fold1_00001921.png,train
Colon/fold1_00001922.png,train
Colon/fold1_00001923.png,train
Colon/fold1_00001924.png,train
Colon/fold1_00001925.png,train
Colon/fold1_00001926.png,train
Colon/fold1_00001927.png,train
Colon/fold1_00001928.png,train
Colon/fold1_00001929.png,train
Colon/fold1_00001930.png,train
Colon/fold1_00001931.png,train
Colon/fold1_00001932.png,train
Colon/fold1_00001933.png,train
Colon/fold1_00001934.png,train
Colon/fold1_00001935.png,train
Colon/fold1_00001936.png,train
Colon/fold1_00001937.png,train
Colon/fold1_00001938.png,train
Colon/fold1_00001939.png,train
Colon/fold1_00001940.png,train
Colon/fold1_00001941.png,train
Colon/fold1_00001942.png,train
Colon/fold1_00001943.png,train
Colon/fold1_00001944.png,train
Colon/fold1_00001945.png,train
Colon/fold1_00001946.png,train
Colon/fold1_00001947.png,train
Colon/fold1_00001948.png,train
Colon/fold1_00001949.png,train
Colon/fold1_00001950.png,train
Colon/fold1_00001951.png,train
Colon/fold1_00001952.png,train
Colon/fold1_00001953.png,train
Colon/fold1_00001954.png,train
Colon/fold1_00001955.png,train
Colon/fold1_00001956.png,train
Colon/fold1_00001957.png,train
Colon/fold1_00001958.png,train
Colon/fold1_00001959.png,train
Colon/fold1_00001960.png,train
Colon/fold1_00001961.png,train
Colon/fold1_00001962.png,train
Colon/fold1_00001964.png,train
Colon/fold1_00001965.png,train
Colon/fold1_00001966.png,train
Colon/fold1_00001967.png,train
Colon/fold1_00001969.png,train
Colon/fold1_00001970.png,train
Colon/fold1_00001971.png,train
Colon/fold1_00001972.png,train
Colon/fold1_00001973.png,train
Colon/fold1_00001974.png,train
Colon/fold1_00001975.png,train
Colon/fold1_00001976.png,train
Colon/fold1_00001977.png,train
Colon/fold1_00001978.png,train
Colon/fold1_00001979.png,train
Colon/fold1_00001980.png,train
Colon/fold1_00001981.png,train
Colon/fold1_00001982.png,train
Colon/fold1_00001983.png,train
Colon/fold1_00001984.png,train
Colon/fold1_00001985.png,train
Colon/fold1_00001986.png,train
Colon/fold1_00001987.png,train
Colon/fold1_00001988.png,train
Colon/fold1_00001989.png,train
Colon/fold1_00001990.png,train
Colon/fold1_00001991.png,train
Colon/fold1_00001992.png,train
Colon/fold1_00001993.png,train
Colon/fold1_00001994.png,train
Colon/fold1_00001995.png,train
Colon/fold1_00001996.png,train
Colon/fold1_00001997.png,train
Colon/fold1_00001998.png,train
Colon/fold1_00001999.png,train
Colon/fold1_00002000.png,train
Colon/fold1_00002001.png,train
Colon/fold1_00002002.png,train
Colon/fold1_00002003.png,train
Colon/fold1_00002004.png,train
Colon/fold1_00002005.png,train
Colon/fold1_00002006.png,train
Colon/fold1_00002007.png,train
Colon/fold1_00002008.png,train
Colon/fold1_00002009.png,train
Colon/fold1_00002010.png,train
Colon/fold1_00002011.png,train
Colon/fold1_00002012.png,train
Colon/fold1_00002013.png,train
Colon/fold1_00002014.png,train
Colon/fold1_00002015.png,train
Colon/fold1_00002016.png,train
Colon/fold1_00002017.png,train
Colon/fold1_00002018.png,train
Colon/fold1_00002019.png,train
Colon/fold1_00002020.png,train
Colon/fold1_00002021.png,train
Colon/fold1_00002022.png,train
Colon/fold1_00002023.png,train
Colon/fold1_00002024.png,train
Colon/fold1_00002025.png,train
Colon/fold1_00002027.png,train
Colon/fold1_00002028.png,train
Colon/fold1_00002029.png,train
Colon/fold1_00002030.png,train
Colon/fold1_00002031.png,train
Colon/fold1_00002032.png,train
Colon/fold1_00002033.png,train
Colon/fold1_00002035.png,train
Colon/fold1_00002036.png,train
Colon/fold1_00002037.png,train
Colon/fold1_00002038.png,train
Colon/fold1_00002039.png,train
Colon/fold1_00002040.png,train
Colon/fold1_00002041.png,train
Colon/fold1_00002042.png,train
Colon/fold1_00002043.png,train
Colon/fold1_00002044.png,train
Colon/fold1_00002045.png,train
Colon/fold1_00002046.png,train
Colon/fold1_00002047.png,train
Colon/fold1_00002048.png,train
Colon/fold1_00002049.png,train
Colon/fold1_00002050.png,train
Colon/fold1_00002051.png,train
Colon/fold1_00002052.png,train
Colon/fold1_00002053.png,train
Colon/fold1_00002054.png,train
Colon/fold1_00002055.png,train
Colon/fold1_00002056.png,train
Colon/fold1_00002057.png,train
Colon/fold1_00002058.png,train
Colon/fold1_00002059.png,train
Colon/fold1_00002592.png,train
Colon/fold1_00002593.png,train
Colon/fold1_00002594.png,train
Colon/fold1_00002595.png,train
Colon/fold1_00002597.png,train
Colon/fold1_00002598.png,train
Colon/fold1_00002599.png,train
Colon/fold1_00002600.png,train
Colon/fold1_00002601.png,train
Colon/fold1_00002602.png,train
Colon/fold1_00002603.png,train
Colon/fold1_00002604.png,train
Colon/fold1_00002605.png,train
Colon/fold1_00002606.png,train
Colon/fold1_00002607.png,train
Colon/fold1_00002608.png,train
Colon/fold1_00002609.png,train
Colon/fold1_00002610.png,train
Colon/fold1_00002611.png,train
Colon/fold1_00002612.png,train
Colon/fold1_00002613.png,train
Colon/fold1_00002614.png,train
Colon/fold1_00002615.png,train
Colon/fold1_00002616.png,train
Colon/fold1_00002617.png,train
Colon/fold1_00002618.png,train
Colon/fold1_00002619.png,train
Colon/fold1_00002620.png,train
Colon/fold1_00002621.png,train
Colon/fold1_00002622.png,train
Colon/fold1_00002624.png,train
Colon/fold1_00002625.png,train
Colon/fold1_00002626.png,train
Colon/fold1_00002627.png,train
Colon/fold1_00002628.png,train
Colon/fold1_00002629.png,train
Colon/fold1_00002630.png,train
Colon/fold1_00002631.png,train
Colon/fold1_00002632.png,train
Colon/fold1_00002633.png,train
Colon/fold1_00002634.png,train
Colon/fold1_00002635.png,train
Colon/fold1_00002636.png,train
Colon/fold1_00002637.png,train
Colon/fold1_00002638.png,train
Colon/fold1_00002639.png,train
Colon/fold1_00002640.png,train
Colon/fold1_00002641.png,train
Colon/fold1_00002642.png,train
Colon/fold1_00002643.png,train
Colon/fold1_00002644.png,train
Colon/fold1_00002645.png,train
Colon/fold1_00002646.png,train
Colon/fold1_00002647.png,train
Colon/fold1_00002648.png,train
Colon/fold1_00002649.png,train
Colon/fold1_00002650.png,train
Colon/fold1_00002651.png,train
Colon/fold1_00002652.png,train
Colon/fold1_00002653.png,train
Colon/fold1_00002654.png,train
Colon/fold1_00002655.png,train
Colon/fold2_00000677.png,train
Colon/fold2_00000678.png,train
Colon/fold2_00000679.png,train
Colon/fold2_00000681.png,train
Colon/fold2_00000682.png,train
Colon/fold2_00000683.png,train
Colon/fold2_00000684.png,train
Colon/fold2_00000685.png,train
Colon/fold2_00000686.png,train
Colon/fold2_00000688.png,train
Colon/fold2_00000689.png,train
Colon/fold2_00000690.png,train
Colon/fold2_00000691.png,train
Colon/fold2_00000692.png,train
Colon/fold2_00000693.png,train
Colon/fold2_00000694.png,train
Colon/fold2_00000695.png,train
Colon/fold2_00000696.png,train
Colon/fold2_00000697.png,train
Colon/fold2_00000698.png,train
Colon/fold2_00000699.png,train
Colon/fold2_00000700.png,train
Colon/fold2_00000701.png,train
Colon/fold2_00000702.png,train
Colon/fold2_00000704.png,train
Colon/fold2_00000705.png,train
Colon/fold2_00000706.png,train
Colon/fold2_00000707.png,train
Colon/fold2_00000708.png,train
Colon/fold2_00000709.png,train
Colon/fold2_00000710.png,train
Colon/fold2_00000711.png,train
Colon/fold2_00000712.png,train
Colon/fold2_00000713.png,train
Colon/fold2_00000714.png,train
Colon/fold2_00000715.png,train
Colon/fold2_00000716.png,train
Colon/fold2_00000717.png,train
Colon/fold2_00000718.png,train
Colon/fold2_00000719.png,train
Colon/fold2_00000720.png,train
Colon/fold2_00000721.png,train
Colon/fold2_00000722.png,train
Colon/fold2_00000723.png,train
Colon/fold2_00000724.png,train
Colon/fold2_00000725.png,train
Colon/fold2_00000726.png,train
Colon/fold2_00000727.png,train
Colon/fold2_00000728.png,train
Colon/fold2_00000729.png,train
Colon/fold2_00000730.png,train
Colon/fold2_00000731.png,train
Colon/fold2_00000732.png,train
Colon/fold2_00000734.png,train
Colon/fold2_00000735.png,train
Colon/fold2_00000736.png,train
Colon/fold2_00000737.png,train
Colon/fold2_00000738.png,train
Colon/fold2_00000739.png,train
Colon/fold2_00000740.png,train
Colon/fold2_00000741.png,train
Colon/fold2_00000743.png,train
Colon/fold2_00000744.png,train
Colon/fold2_00000745.png,train
Colon/fold2_00000746.png,train
Colon/fold2_00000747.png,train
Colon/fold2_00000748.png,train
Colon/fold2_00000749.png,train
Colon/fold2_00000750.png,train
Colon/fold2_00000751.png,train
Colon/fold2_00000752.png,train
Colon/fold2_00000753.png,train
Colon/fold2_00000754.png,train
Colon/fold2_00000755.png,train
Colon/fold2_00000756.png,train
Colon/fold2_00000757.png,train
Colon/fold2_00000758.png,train
Colon/fold2_00000759.png,train
Colon/fold2_00000760.png,train
Colon/fold2_00000761.png,train
Colon/fold2_00000762.png,train
Colon/fold2_00000763.png,train
Colon/fold2_00000764.png,train
Colon/fold2_00000765.png,train
Colon/fold2_00000766.png,train
Colon/fold2_00000767.png,train
Colon/fold2_00000768.png,train
Colon/fold2_00000769.png,train
Colon/fold2_00000770.png,train
Colon/fold2_00000794.png,train
Colon/fold2_00000795.png,train
Colon/fold2_00000796.png,train
Colon/fold2_00000797.png,train
Colon/fold2_00000849.png,train
Colon/fold2_00000850.png,train
Colon/fold2_00000851.png,train
Colon/fold2_00000852.png,train
Colon/fold2_00000853.png,train
Colon/fold2_00000854.png,train
Colon/fold2_00001295.png,train
Colon/fold2_00001296.png,train
Colon/fold2_00001298.png,train
Colon/fold2_00001299.png,train
Colon/fold2_00001300.png,train
Colon/fold2_00001301.png,train
Colon/fold2_00001302.png,train
Colon/fold2_00001303.png,train
Colon/fold2_00001304.png,train
Colon/fold2_00001305.png,train
Colon/fold2_00001306.png,train
Colon/fold2_00001307.png,train
Colon/fold2_00001308.png,train
Colon/fold2_00001309.png,train
Colon/fold2_00001310.png,train
Colon/fold2_00001311.png,train
Colon/fold2_00001312.png,train
Colon/fold2_00001313.png,train
Colon/fold2_00001314.png,train
Colon/fold2_00001315.png,train
Colon/fold2_00001316.png,train
Colon/fold2_00001317.png,train
Colon/fold2_00001318.png,train
Colon/fold2_00001319.png,train
Colon/fold2_00001321.png,train
Colon/fold2_00001322.png,train
Colon/fold2_00001323.png,train
Colon/fold2_00001324.png,train
Colon/fold2_00001325.png,train
Colon/fold2_00001326.png,train
Colon/fold2_00001327.png,train
Colon/fold2_00001328.png,train
Colon/fold2_00001329.png,train
Colon/fold2_00001330.png,train
Colon/fold2_00001331.png,train
Colon/fold2_00001575.png,train
Colon/fold2_00001576.png,train
Colon/fold2_00001577.png,train
Colon/fold2_00001578.png,train
Colon/fold2_00001579.png,train
Colon/fold2_00001580.png,train
Colon/fold2_00001581.png,train
Colon/fold2_00001582.png,train
Colon/fold2_00001583.png,train
Colon/fold2_00001584.png,train
Colon/fold2_00001585.png,train
Colon/fold2_00001586.png,train
Colon/fold2_00001587.png,train
Colon/fold2_00001588.png,train
Colon/fold2_00001589.png,train
Colon/fold2_00001590.png,train
Colon/fold2_00001591.png,train
Colon/fold2_00001592.png,train
Colon/fold2_00001593.png,train
Colon/fold2_00001594.png,train
Colon/fold2_00001595.png,train
Colon/fold2_00001596.png,train
Colon/fold2_00001597.png,train
Colon/fold2_00001600.png,train
Colon/fold2_00001601.png,train
Colon/fold2_00001602.png,train
Colon/fold2_00001604.png,train
Colon/fold2_00001605.png,train
Colon/fold2_00001606.png,train
Colon/fold2_00001607.png,train
Colon/fold2_00001608.png,train
Colon/fold2_00001609.png,train
Colon/fold2_00001610.png,train
Colon/fold2_00001611.png,train
Colon/fold2_00001612.png,train
Colon/fold2_00001613.png,train
Colon/fold2_00001614.png,train
Colon/fold2_00001615.png,train
Colon/fold2_00001616.png,train
Colon/fold2_00001617.png,train
Colon/fold2_00001618.png,train
Colon/fold2_00001619.png,train
Colon/fold2_00001620.png,train
Colon/fold2_00001621.png,train
Colon/fold2_00001622.png,train
Colon/fold2_00001623.png,train
Colon/fold2_00001624.png,train
Colon/fold2_00001625.png,train
Colon/fold2_00001626.png,train
Colon/fold2_00001627.png,train
Colon/fold2_00001628.png,train
Colon/fold2_00001629.png,train
Colon/fold2_00001630.png,train
Colon/fold2_00001631.png,train
Colon/fold2_00001632.png,train
Colon/fold2_00001633.png,train
Colon/fold2_00001634.png,train
Colon/fold2_00001635.png,train
Colon/fold2_00001636.png,train
Colon/fold2_00001637.png,train
Colon/fold2_00001638.png,train
Colon/fold2_00001639.png,train
Colon/fold2_00001640.png,train
Colon/fold2_00001641.png,train
Colon/fold2_00001642.png,train
Colon/fold2_00001643.png,train
Colon/fold2_00001644.png,train
Colon/fold2_00001645.png,train
Colon/fold2_00001646.png,train
Colon/fold2_00001647.png,train
Colon/fold2_00001648.png,train
Colon/fold2_00001649.png,train
Colon/fold2_00001650.png,train
Colon/fold2_00001651.png,train
Colon/fold2_00001652.png,train
Colon/fold2_00001653.png,train
Colon/fold2_00001654.png,train
Colon/fold2_00001655.png,train
Colon/fold2_00001656.png,train
Colon/fold2_00001657.png,train
Colon/fold2_00001658.png,train
Colon/fold2_00001659.png,train
Colon/fold2_00001660.png,train
Colon/fold2_00001661.png,train
Colon/fold2_00001662.png,train
Colon/fold2_00001663.png,train
Colon/fold2_00001664.png,train
Colon/fold2_00001665.png,train
Colon/fold2_00001666.png,train
Colon/fold2_00001667.png,train
Colon/fold2_00001668.png,train
Colon/fold2_00001669.png,train
Colon/fold2_00001670.png,train
Colon/fold2_00001671.png,train
Colon/fold2_00001672.png,train
Colon/fold2_00001673.png,train
Colon/fold2_00001674.png,train
Colon/fold2_00001675.png,train
Colon/fold2_00001676.png,train
Colon/fold2_00001677.png,train
Colon/fold2_00001678.png,train
Colon/fold2_00001679.png,train
Colon/fold2_00001680.png,train
Colon/fold2_00001681.png,train
Colon/fold2_00001682.png,train
Colon/fold2_00001683.png,train
Colon/fold2_00001684.png,train
Colon/fold2_00001685.png,train
Colon/fold2_00001686.png,train
Colon/fold2_00001687.png,train
Colon/fold2_00001688.png,train
Colon/fold2_00001689.png,train
Colon/fold2_00001690.png,train
Colon/fold2_00001691.png,train
Colon/fold2_00001692.png,train
Colon/fold2_00001693.png,train
Colon/fold2_00001694.png,train
Colon/fold2_00001695.png,train
Colon/fold2_00001696.png,train
Colon/fold2_00001697.png,train
Colon/fold2_00001698.png,train
Colon/fold2_00001699.png,train
Colon/fold2_00001700.png,train
Colon/fold2_00001701.png,train
Colon/fold2_00001702.png,train
Colon/fold2_00001703.png,train
Colon/fold2_00001704.png,train
Colon/fold2_00001705.png,train
Colon/fold2_00001706.png,train
Colon/fold2_00001707.png,train
Colon/fold2_00001708.png,train
Colon/fold2_00001709.png,train
Colon/fold2_00001710.png,train
Colon/fold2_00001711.png,train
Colon/fold2_00001712.png,train
Colon/fold2_00001713.png,train
Colon/fold2_00001714.png,train
Colon/fold2_00001715.png,train
Colon/fold2_00001716.png,train
Colon/fold2_00001717.png,train
Colon/fold2_00001718.png,train
Colon/fold2_00001719.png,train
Colon/fold2_00001720.png,train
Colon/fold2_00001721.png,train
Colon/fold2_00001722.png,train
Colon/fold2_00001723.png,train
Colon/fold2_00001724.png,train
Colon/fold2_00001725.png,train
Colon/fold2_00001726.png,train
Colon/fold2_00001727.png,train
Colon/fold2_00001728.png,train
Colon/fold2_00001729.png,train
Colon/fold2_00001730.png,train
Colon/fold2_00001731.png,train
Colon/fold2_00001732.png,train
Colon/fold2_00001733.png,train
Colon/fold2_00001734.png,train
Colon/fold2_00001735.png,train
Colon/fold2_00001736.png,train
Colon/fold2_00001737.png,train
Colon/fold2_00001738.png,train
Colon/fold2_00001739.png,train
Colon/fold2_00001740.png,train
Colon/fold2_00001741.png,train
Colon/fold2_00001742.png,train
Colon/fold2_00001743.png,train
Colon/fold2_00001744.png,train
Colon/fold2_00001745.png,train
Colon/fold2_00001746.png,train
Colon/fold2_00001747.png,train
Colon/fold2_00001748.png,train
Colon/fold2_00001749.png,train
Colon/fold2_00001750.png,train
Colon/fold2_00001751.png,train
Colon/fold2_00001752.png,train
Colon/fold2_00001753.png,train
Colon/fold2_00001754.png,train
Colon/fold2_00001755.png,train
Colon/fold2_00001756.png,train
Colon/fold2_00001757.png,train
Colon/fold2_00001758.png,train
Colon/fold2_00001759.png,train
Colon/fold2_00001760.png,train
Colon/fold2_00001761.png,train
Colon/fold2_00001762.png,train
Colon/fold2_00001763.png,train
Colon/fold2_00001764.png,train
Colon/fold2_00001765.png,train
Colon/fold2_00001766.png,train
Colon/fold2_00001767.png,train
Colon/fold2_00001768.png,train
Colon/fold2_00001769.png,train
Colon/fold2_00001770.png,train
Colon/fold2_00001771.png,train
Colon/fold2_00001772.png,train
Colon/fold2_00001773.png,train
Colon/fold2_00001774.png,train
Colon/fold2_00001775.png,train
Colon/fold2_00001776.png,train
Colon/fold2_00001777.png,train
Colon/fold2_00001778.png,train
Colon/fold2_00001779.png,train
Colon/fold2_00001780.png,train
Colon/fold2_00001781.png,train
Colon/fold2_00001783.png,train
Colon/fold2_00001784.png,train
Colon/fold2_00001785.png,train
Colon/fold2_00001786.png,train
Colon/fold2_00001787.png,train
Colon/fold2_00001788.png,train
Colon/fold2_00001789.png,train
Colon/fold2_00001790.png,train
Colon/fold2_00001791.png,train
Colon/fold2_00001792.png,train
Colon/fold2_00001793.png,train
Colon/fold2_00001794.png,train
Colon/fold2_00001795.png,train
Colon/fold2_00001796.png,train
Colon/fold2_00001797.png,train
Colon/fold2_00001798.png,train
Colon/fold2_00001799.png,train
Colon/fold2_00001800.png,train
Colon/fold2_00001801.png,train
Colon/fold2_00001802.png,train
Colon/fold2_00001803.png,train
Colon/fold2_00001804.png,train
Colon/fold2_00001805.png,train
Colon/fold2_00001806.png,train
Colon/fold2_00001807.png,train
Colon/fold2_00001808.png,train
Colon/fold2_00001809.png,train
Colon/fold2_00001810.png,train
Colon/fold2_00002432.png,train
Colon/fold2_00002433.png,train
Colon/fold2_00002434.png,train
Colon/fold2_00002436.png,train
Colon/fold2_00002437.png,train
Colon/fold2_00002438.png,train
Colon/fold2_00002439.png,train
Colon/fold2_00002440.png,train
Colon/fold2_00002441.png,train
Colon/fold2_00002442.png,train
Colon/fold2_00002444.png,train
Colon/fold2_00002445.png,train
Colon/fold2_00002446.png,train
Colon/fold2_00002447.png,train
Colon/fold2_00002448.png,train
Colon/fold2_00002449.png,train
Colon/fold2_00002450.png,train
Colon/fold2_00002451.png,train
Colon/fold2_00002452.png,train
Colon/fold2_00002453.png,train
Colon/fold2_00002454.png,train
Colon/fold2_00002455.png,train
Colon/fold2_00002456.png,train
Colon/fold2_00002457.png,train
Colon/fold2_00002458.png,train
Colon/fold2_00002459.png,train
Colon/fold2_00002460.png,train
Colon/fold2_00002461.png,train
Colon/fold2_00002462.png,train
Colon/fold2_00002463.png,train
Colon/fold2_00002464.png,train
Colon/fold2_00002465.png,train
Colon/fold2_00002466.png,train
Colon/fold2_00002467.png,train
Colon/fold2_00002468.png,train
Colon/fold2_00002469.png,train
Colon/fold2_00002470.png,train
Colon/fold2_00002471.png,train
Colon/fold2_00002472.png,train
Colon/fold2_00002473.png,train
Colon/fold2_00002474.png,train
Colon/fold2_00002475.png,train
Colon/fold2_00002476.png,train
Colon/fold2_00002477.png,train
Colon/fold2_00002478.png,train
Colon/fold2_00002479.png,train
Colon/fold2_00002480.png,train
Colon/fold2_00002481.png,train
Colon/fold2_00002482.png,train
Colon/fold2_00002483.png,train
Colon/fold2_00002484.png,train
Colon/fold2_00002485.png,train
Colon/fold2_00002486.png,train
Colon/fold2_00002487.png,train
Colon/fold2_00002488.png,train
Colon/fold2_00002489.png,train
Colon/fold2_00002490.png,train
Colon/fold2_00002491.png,train
Colon/fold2_00002492.png,train
Colon/fold2_00002493.png,train
Colon/fold2_00002494.png,train
Colon/fold2_00002495.png,train
Colon/fold2_00002496.png,train
Colon/fold2_00002497.png,train
Colon/fold2_00002498.png,train
Colon/fold2_00002499.png,train
Colon/fold2_00002500.png,train
Colon/fold2_00002501.png,train
Colon/fold2_00002502.png,train
Colon/fold2_00002503.png,train
Colon/fold2_00002504.png,train
Colon/fold2_00002505.png,train
Colon/fold2_00002506.png,train
Colon/fold2_00002507.png,train
Colon/fold2_00002508.png,train
Colon/fold2_00002509.png,train
Colon/fold2_00002510.png,train
Colon/fold2_00002511.png,train
Colon/fold2_00002512.png,train
Colon/fold2_00002513.png,train
Colon/fold2_00002514.png,train
Colon/fold2_00002515.png,train
Colon/fold2_00002516.png,train
Colon/fold2_00002517.png,train
Colon/fold2_00002518.png,train
Colon/fold2_00002519.png,train
Colon/fold2_00002520.png,train
Colon/fold2_00002521.png,train
Colon/fold2_00002522.png,train
Colon/fold3_00000706.png,train
Colon/fold3_00000707.png,train
Colon/fold3_00000708.png,train
Colon/fold3_00000709.png,train
Colon/fold3_00000710.png,train
Colon/fold3_00000711.png,train
Colon/fold3_00000712.png,train
Colon/fold3_00000713.png,train
Colon/fold3_00000714.png,train
Colon/fold3_00000715.png,train
Colon/fold3_00000716.png,train
Colon/fold3_00000717.png,train
Colon/fold3_00000718.png,train
Colon/fold3_00000719.png,train
Colon/fold3_00000720.png,train
Colon/fold3_00000721.png,train
Colon/fold3_00000722.png,train
Colon/fold3_00000723.png,train
Colon/fold3_00000724.png,train
Colon/fold3_00000725.png,train
Colon/fold3_00000726.png,train
Colon/fold3_00000727.png,train
Colon/fold3_00000728.png,train
Colon/fold3_00000729.png,train
Colon/fold3_00000730.png,train
Colon/fold3_00000731.png,train
Colon/fold3_00000732.png,train
Colon/fold3_00000733.png,train
Colon/fold3_00000734.png,train
Colon/fold3_00000735.png,train
Colon/fold3_00000737.png,train
Colon/fold3_00000738.png,train
Colon/fold3_00000739.png,train
Colon/fold3_00000740.png,train
Colon/fold3_00000741.png,train
Colon/fold3_00000742.png,train
Colon/fold3_00000743.png,train
Colon/fold3_00000744.png,train
Colon/fold3_00000745.png,train
Colon/fold3_00000746.png,train
Colon/fold3_00000747.png,train
Colon/fold3_00000748.png,train
Colon/fold3_00000749.png,train
Colon/fold3_00000750.png,train
Colon/fold3_00000751.png,train
Colon/fold3_00000752.png,train
Colon/fold3_00000753.png,train
Colon/fold3_00000754.png,train
Colon/fold3_00000755.png,train
Colon/fold3_00000757.png,train
Colon/fold3_00000758.png,train
Colon/fold3_00000759.png,train
Colon/fold3_00000760.png,train
Colon/fold3_00000761.png,train
Colon/fold3_00000762.png,train
Colon/fold3_00000763.png,train
Colon/fold3_00000764.png,train
Colon/fold3_00000765.png,train
Colon/fold3_00000766.png,train
Colon/fold3_00000767.png,train
Colon/fold3_00000768.png,train
Colon/fold3_00000769.png,train
Colon/fold3_00000770.png,train
Colon/fold3_00000771.png,train
Colon/fold3_00000772.png,train
Colon/fold3_00000773.png,train
Colon/fold3_00000774.png,train
Colon/fold3_00000775.png,train
Colon/fold3_00000776.png,train
Colon/fold3_00000777.png,train
Colon/fold3_00000778.png,train
Colon/fold3_00000779.png,train
Colon/fold3_00000780.png,train
Colon/fold3_00000781.png,train
Colon/fold3_00000782.png,train
Colon/fold3_00000783.png,train
Colon/fold3_00000784.png,train
Colon/fold3_00000785.png,train
Colon/fold3_00000786.png,train
Colon/fold3_00000787.png,train
Colon/fold3_00000788.png,train
Colon/fold3_00000790.png,train
Colon/fold3_00000791.png,train
Colon/fold3_00000792.png,train
Colon/fold3_00000793.png,train
Colon/fold3_00000794.png,train
Colon/fold3_00000795.png,train
Colon/fold3_00000796.png,train
Colon/fold3_00000797.png,train
Colon/fold3_00000798.png,train
Colon/fold3_00000799.png,train
Colon/fold3_00000801.png,train
Colon/fold3_00000802.png,train
Colon/fold3_00000803.png,train
Colon/fold3_00000804.png,train
Colon/fold3_00000805.png,train
Colon/fold3_00000806.png,train
Colon/fold3_00000807.png,train
Colon/fold3_00000808.png,train
Colon/fold3_00000809.png,train
Colon/fold3_00000810.png,train
Colon/fold3_00000811.png,train
Colon/fold3_00000812.png,train
Colon/fold3_00000813.png,train
Colon/fold3_00000814.png,train
Colon/fold3_00000815.png,train
Colon/fold3_00000841.png,train
Colon/fold3_00000842.png,train
Colon/fold3_00001350.png,train
Colon/fold3_00001351.png,train
Colon/fold3_00001352.png,train
Colon/fold3_00001353.png,train
Colon/fold3_00001354.png,train
Colon/fold3_00001355.png,train
Colon/fold3_00001356.png,train
Colon/fold3_00001357.png,train
Colon/fold3_00001358.png,train
Colon/fold3_00001359.png,train
Colon/fold3_00001360.png,train
Colon/fold3_00001361.png,train
Colon/fold3_00001363.png,train
Colon/fold3_00001364.png,train
Colon/fold3_00001365.png,train
Colon/fold3_00001366.png,train
Colon/fold3_00001367.png,train
Colon/fold3_00001368.png,train
Colon/fold3_00001369.png,train
Colon/fold3_00001370.png,train
Colon/fold3_00001371.png,train
